0,1,2,3,聚类类别
5.5581981749307285,2.3697351015143395,-2.821752022687502,-3.5529607812197215,0
4.253527030544147,3.246835879333088,-2.911264026362412,-0.9166383267438799,8
2.0124331671287816,4.767900348439993,-1.915231429664398,-2.2737332366808634,8
3.367089038233538,2.047624229143796,-3.2398943545150263,-1.1138706390334634,8
3.687810487846375,3.016433757664336,-3.5408778912647048,-2.483128422959792,8
5.515959095982919,-0.21546031986355907,-2.319122327750833,-1.5177774684670717,0
7.226115375564319,-3.348230593713229,-0.6580638060560978,1.3904015536609498,4
5.622454341341275,0.5907940845409758,-1.7429614726226186,-0.5580313450792439,0
9.947049204107648,-7.188240122698269,1.7804779648545679,4.176283070790552,3
9.553904216583433,-6.481055194767429,1.4601652887202776,3.7458908511660245,3
4.468923714714769,5.091651168667429,-2.2915405216003246,-1.4938324515262307,0
1.2635159299941536,3.4134355209065226,-3.1577448672244266,0.2640381896720576,8
3.819066482314163,0.12819413675601482,-2.754318278193852,1.4775443795087428,8
3.082286332551763,1.0798010632191415,-3.0347887167887406,0.9942664909788365,8
12.790813021011003,-10.016102126234811,3.880191916531615,5.531351846128736,3
2.1318239153581104,2.0477328835528583,-4.1542355006783085,-0.008491189787570295,8
-28.28554123164495,-1.6536332453635545,4.822134521485151,-6.29364413902925,1
-26.53310497680408,1.6846298733362801,-1.1266560814976414,1.0509355422712305,1
10.391063870579819,0.3385296404190341,-0.694305835539544,-0.8294557609653664,0
2.541359220192549,1.3976636918838576,-3.45522057234086,-3.5170514303548774,8
5.209725352887663,1.5028857709198982,-2.882384924095347,-4.1178617759689855,0
-16.87096254026597,5.505220012029895,-2.7148720894810414,3.2690798448616443,5
-27.928385240357247,1.821588204845581,-4.456276186228005,2.9662398964595957,1
-26.114111227642276,3.5055246305214993,-1.6876753525031807,3.3850969093349415,1
-22.273282144499536,2.619758026130803,-1.7852992944273256,1.3436541978504666,1
-21.106187329597493,2.046687810438362,-2.0755951079099932,-2.4792784002552892,1
12.278442388000755,-1.9968873592585779,9.550719965884682,-0.7014360456528753,3
0.933128820084628,-2.761353130996745,-7.877736533708531,-3.8426470196984095,8
4.8093365121046565,0.8664928891987402,-2.7705745336825407,-2.563582949879391,0
-20.921585425442185,7.408065078175024,5.011106419416218,-3.1849033933524544,5
3.7540781850271183,6.219435201989873,-3.579189316916107,0.2040350946636615,8
-22.679039120828126,2.4012836121439407,-1.293325127327527,0.5156327917046726,1
6.817300528673546,-0.08423632907756365,-1.6716408479477622,-2.446805164509407,0
8.960042247228904,-4.7312037231371304,4.702627304360609,0.7835579488177322,3
-21.810595322407185,4.256027158702882,-3.3549584466375904,4.302308771677531,1
2.5691105926227773,1.2957034939577592,-3.0936041341833374,-1.5828926516792845,8
-19.772267066134532,-0.3986449191981781,11.020648157697119,-3.3032113188504724,5
2.495810315333043,3.8240180343425814,-4.08403338391922,-1.7952643653866414,8
4.147798984007833,4.121406304266261,-4.218112239677385,1.3061580262748895,8
2.9881599160931365,2.9678208663608507,-2.360932478623885,-0.7971248796281638,8
2.6726152146603375,-1.4905759290244638,-2.6686609592700075,0.4436213721136576,8
6.070450396617671,3.3944639199057365,-2.7375653346590867,-1.7651932516861002,0
3.1329800988364642,4.007368113886541,-2.413247728013405,-1.5951857817123718,8
7.40731753073802,3.238115725556609,-2.641229398879826,-0.87444830837546,0
3.2509724273916065,3.9082443102083153,-2.852550686194268,-3.5380138493476725,8
3.58007952895025,3.660133037952866,-2.0875726442585973,0.8056216077421919,8
5.015979774725189,4.286328799654249,-2.506408702670291,-2.2673889534510336,0
13.591239332811844,5.655109939826842,-0.5130803990846317,-0.9104212749665572,0
1.5861399903996312,1.752205166384905,-2.2157800186767536,-1.0748299630178624,8
3.365186427440898,4.677664112185953,-4.482842739812377,-1.1442602702698723,8
4.164088391293702,4.188953598241976,-4.654504230777886,0.11415335550044876,8
5.331359981871875,1.2815206354806317,-1.1323207875755215,-1.6215860604268322,0
3.176673171767017,3.822742489273402,-3.4218876092181314,-0.9706925749490178,8
-3.770639504419303,-3.799144942387357,-2.3455896460954038,-0.7969791770166874,8
3.649485550461403,2.78314091454318,-2.91240178674697,-0.7253213974877568,8
4.325027050213484,2.811472672011723,-2.2645965428446244,0.0936200636824764,8
5.439922332308986,6.920940116401939,-0.37957098159860275,-2.5179994505686194,0
2.605765269199795,1.6758960882700422,0.14114155925160002,-2.832289721221844,8
4.363351987598456,3.044765515132879,-2.8930726473623585,-1.664186961789559,8
1.7704000161355165,4.856082807032216,-2.693394402509019,-0.3304945130297093,8
1.9122295755580487,2.3030962271711495,-2.896927332113424,-0.06178751470880249,8
4.656009869485338,4.324857677142567,-1.5515777907690582,0.07028424282283056,0
0.26960359977459086,2.7973781002248383,-5.330855706436426,-0.13393826411726256,8
-11.043968789721802,0.14368894966374685,5.3951186085542835,-3.5705168252215116,5
2.9444668431625836,3.1524464909739898,-1.3522925974191582,-1.4216180863915175,8
5.794102378272788,2.7690123832705837,-1.4082890132207952,-0.21132508161235825,0
3.1402239520952553,5.350945923538539,-2.8453707945605013,-3.579856827426493,8
3.577062012550024,4.459135370994559,-3.533697999630938,-2.524971401038613,8
4.2161811857097735,1.6241344022997892,-1.0144682659135065,0.08216671684006466,8
2.501131672014936,3.794410731804859,-4.069692853120477,-1.789634036119251,8
3.9552443921245137,2.445207235838618,-0.5748093482032279,-1.543915591389937,8
8.349342523446765,8.3273883707579,-0.2968920164396394,-4.30304653794579,0
-0.7841860553233075,1.3458840110711994,1.7554296803678,-2.726621266995907,8
4.400249824080116,1.6563432438166217,-1.7206308904545806,-1.6843095975916784,0
6.150798146125243,3.5900308896048814,-0.5114595224288758,-2.3900971144653065,0
2.4191136616994116,3.745743513296842,-2.432576867398016,-0.6563202174105695,8
8.12706796747194,-3.8533994846483917,0.10122806415977993,2.015652683708209,4
4.454271513911075,-5.058709410195499,-0.36093495405748466,4.3620587846680365,4
8.91335794252037,-5.267769340510071,0.7418534164283591,2.8764371229572627,3
9.699647917568804,-6.682139196371753,1.3824787686969378,3.7372215622063165,3
9.699647917568804,-6.682139196371753,1.3824787686969378,3.7372215622063165,3
3.794305733204731,3.822688162068871,-2.96471703613649,-1.5233822995719644,8
4.485258457716436,5.297544289711397,-3.206529195962157,-3.884391316705475,0
3.0701779264086615,3.016488084868867,-3.998048464346345,-1.9304386983368456,8
7.587663414911067,3.990090787947177,-3.2446901922931564,0.14726342889330785,0
4.477091086215603,5.194597729189413,-2.7490348587812408,-2.6891118841158526,0
0.9757512822207083,3.0958373032414346,-3.105073658305491,-2.506811284109037,8
1.6735261362607365,1.382953917158626,-4.233059781086206,0.1741564505088447,8
-0.4431338622151639,3.203518279082545,-1.5642936083622907,-2.2642424087109956,8
4.20759007685871,0.932659174498358,-5.891692352691422,-1.7721652021560939,8
5.59655000539513,-1.7885082157929562,-2.155320452047781,-0.9134068975058377,0
9.668375446077079,-8.64352302897139,1.3502835659587673,0.9995457775443343,3
5.119808873448493,-8.506840765518858,0.7932783318762165,-1.3050203699279053,4
9.890650002051904,3.537264826434904,0.9521634853593481,-5.3191534441096655,0
4.567819225162678,-5.980545995269444,-0.4454454061851754,0.8263220979218452,4
1.1633123384234212,0.9486313996376768,-4.1394407696734525,2.4759839116441182,8
-24.253494788638196,3.4685270464810083,-2.5226165420045814,3.161035191156075,1
-15.39234763934641,-4.975790704523509,11.392369776175531,-8.51463615735703,7
10.518854340294666,-4.76183139579715,1.715365939515653,0.779306440504189,3
7.564654636828081,0.39481565791331724,2.370168450301222,5.528793228698143,0
7.888081014108027,-0.32146058345154044,0.7679736980950337,1.3437299119416584,0
2.748029375892512,0.4259634419109134,-1.8961470661711548,1.1765034752593988,8
5.4747530637118915,0.699352768568909,0.6162818244604711,-0.6819625728411245,0
5.113832747150568,6.370049055615694,0.3015763318380673,-3.531041898877679,0
6.388821227085154,3.982189583118878,-1.2122597393494325,-2.1861582590670126,0
3.0944637740859493,0.702406471634907,-2.013319864204479,-2.3481905206602325,8
8.047836911721651,6.416366031727706,-3.217825201745363,-4.402355489352616,0
4.517495410069345,0.4634879421995082,1.677916678683408,-2.3293360961730043,0
3.818591580882019,1.5086065488349103,-0.9799884359946239,-1.9411341218953513,8
11.60250343552069,-4.133941359034345,0.0449078842588679,1.4779765312748,3
9.549675866105106,-4.680846681363238,-1.5422538169111644,-1.0151042433903428,4
13.654160525020131,-5.269296201923788,0.13520168878891967,2.2192475234081375,3
7.81152326603914,-8.311796280033704,-0.20650041648634246,3.2563989354500302,4
6.376519645426813,-5.7870871304366505,-1.1079433038659248,2.7214402005818377,4
5.036166324372637,-5.8117430545944595,-2.405389794629859,-5.9628541905154036,4
6.488384814480447,3.2355437423083644,-2.2080706491746236,-4.279628857179374,0
12.032111712256379,-7.532602491783382,3.3714180131192846,-1.8518400830631285,3
-1.128828576687219,-8.78996076154316,4.270980218783883,-1.4677104676383987,4
0.6973367672542545,-5.2341218953111674,2.8658098012061872,-0.7473880810034509,4
6.130261945724679,0.7928101215366538,-1.3039822785410307,-0.3631724346565114,0
4.133270677306883,-2.5314329247226963,-0.4983215163838098,-3.265938153968879,4
8.312307085758423,-2.1389304779132234,0.8919333362586852,2.000986151808271,4
10.909905329660699,-5.9106452398163105,0.5641819896437825,-1.3315027355275897,3
4.530390912940319,-3.0629339270921627,-1.1372482474587164,-1.023840172667539,4
2.4762181015522247,-6.900525323668373,-3.153089574402881,2.720335237008331,4
3.0725554386334464,-0.9939642102521862,-4.529429921248221,1.5186294343036575,8
-6.225036053847107,-3.68126684652647,-0.4977839281533169,0.9643214334849858,8
-24.1891150242532,5.26695301789497,4.5970340033525146,-2.2021684893945803,1
4.580595708253163,2.40831830620719,-2.324091683867911,-0.6625978603229106,0
-12.794910762725452,0.7927853415451556,-1.0875164933939299,-0.13323153458310952,5
7.699851272500747,-5.628463417573466,-0.17394925421875607,2.425164344246711,4
-20.722203417814125,-2.7800665903017,1.0178232654502648,-0.5182233483944715,1
-15.787081637204958,-2.91933439981077,7.887485321872178,-2.2864421458832123,5
-18.149879773452806,0.13514536007058833,2.257048588101616,1.7779539100901718,5
-25.65298731951022,0.29963246474355926,-0.391273957431751,4.022230513399435,1
-23.387048451447743,-0.8219446388120064,0.11556638178539987,0.8861040032060266,1
5.548887216593184,-3.8070077846544317,-2.56621790698911,0.2878697780240141,4
3.8249101277490722,-4.541479328457854,-0.09061580815797962,5.627918632650456,4
6.8988822035691895,-9.972917980146262,-0.17887671410195163,3.0229102320060033,4
6.086852386860728,-3.474645465059581,-2.2982204802443404,-0.0797989044356668,4
4.348672893715331,-2.7140589033015967,-2.2573747549769747,-0.20565663478121177,4
-29.91104117249202,3.243719053475801,6.030767305230897,0.541867025064966,1
3.517793220573734,-4.265968334125213,-0.5690812802495521,1.9170350152678002,4
1.8192698372461067,1.181869915554302,-4.310746301109546,0.16548716154913667,8
1.2336828407957592,-6.723800903883533,-0.1120192402544309,-0.23757965771534256,4
-22.70684606756691,2.652021194852167,-2.9486324920500415,0.12986760804166939,1
5.592812639508423,-6.474773541118601,1.5313123950561867,1.4511625719532522,4
-3.495023616950918,1.1386066425082904,-3.4209464561910665,-0.6294271957950327,8
6.130261945724679,0.7928101215366538,-1.3039822785410307,-0.3631724346565114,0
3.182773438189097,-0.907476026721387,-4.055970897247751,-0.30981249400902583,8
10.369140923437902,-6.76387258766744,0.37351512339293713,2.6137456117571016,3
3.7441009378918864,-1.6485640712304819,-1.7778735997272959,-1.8846246119165928,8
2.0631500247234564,-1.3875750412979488,-3.5833258695325645,-0.19896833585301782,8
4.790852805093434,-2.5035943485520957,0.1974226770302325,-2.8164363658416316,4
4.010378973943296,1.5039807879248455,-3.892603969282022,-2.2736029806371216,8
-26.07813690940266,3.3577336083352565,-0.4898623249615829,2.575582660408323,1
3.44111645272436,-0.34101785993907385,-0.607036746371539,1.0352881570259516,8
6.493249367364757,-0.04472108899335967,-0.8126878350699225,0.6297473778504288,0
7.5526535775326336,-2.6575583699781045,0.40974745207263996,-0.22584288630958504,4
1.461364098328429,-6.278692797867145,0.46524717982820174,5.847729069494232,4
3.3680125564755805,0.8069929800137808,-3.2652656251488463,-0.3244790259089637,8
12.87841543369732,-7.762432080661178,-1.4942994575624522,3.6122517842099655,3
3.4618958130295647,0.687588042500613,-1.8768179267865435,0.2376379109575969,8
9.94698195686626,-0.11323761668898472,0.4261444360779896,0.10032985836087505,0
4.37688749464487,2.7297936079205667,-3.7307307612302663,-0.47716616214379215,8
4.580595708253163,2.40831830620719,-2.324091683867911,-0.6625978603229106,0
5.375053054802428,1.0968950108674922,-2.140960668780248,-0.9970928536634788,0
3.6814901528296264,0.4322246988823223,-3.134126095351428,0.29093423587882905,8
1.747078649319414,0.3747242401546517,0.17412766925650872,-1.0953632548358347,8
1.4179574782210576,1.786108282963159,-4.17356464006292,0.9303743745142318,8
3.2563405629371873,3.49032584247402,-3.2327144628812596,-1.155713617112284,8
1.1925463860655172,2.319608931366864,-4.285051266376452,1.1240647056372055,8
3.0989083913894877,1.5251192530306263,-2.368112370257651,-0.7552819015493432,8
-6.937978972742117,-5.183522696246185,-0.542484338171748,2.6925786109112866,8
3.8146774393191807,-0.8432960294218322,-1.1058348455756886,-1.6637578346147364,8
2.2741020915905406,-0.36547253335932733,-2.6088098587173048,-2.369071079746258,8
3.7877940108224393,-1.8331896958436211,-2.786513480932022,-1.2601314051532395,8
4.737400157015439,-8.63549277305661,-0.2873618976320569,3.029187874918345,4
-21.45007444718519,3.8201908941847447,-1.66164416789416,0.16362499507947967,1
-11.240799907950398,-1.0061729661452709e-05,-0.4221995941202217,1.7591025101941788,5
7.627427734589368,-3.952468961122086,-0.7952454671027243,0.6255143406958549,4
-0.13425076576135633,-0.05113619680418192,-3.595933154039277,-0.9315700390266475,8
9.870424208797372,-8.103573313271148,-0.5483296785033865,2.012998881869248,3
-2.6407547212946456,-2.7744704512004907,-1.8042323849853468,0.4380986278939879,8
13.6059133063513,-10.64802311764675,-0.9595116518616359,1.990605727785098,3
-1.7392985467257545,-0.4172929785682245,-2.820487105561162,-1.463726244853168,8
2.2425723906544617,0.6050312702226343,-4.161415392312075,0.03335178829125035,8
2.3873925733977894,1.6445785177483252,-4.213730641701595,-0.7647091137929573,8
4.218531804855128,2.005218267607188,-2.8407573979728387,-0.8661260597053511,8
1.6566609175183697,2.706250592975682,-2.8374321910901372,0.6944304092965846,8
8.00635685672977,-4.8726655983391405,-1.674207342993866,0.3087685812905562,4
-19.567529204350908,-1.2071273487813654,1.7683625359104955,-2.2279733686015977,5
8.163325799778157,-8.453271718044007,-0.7038369912066587,2.114005171765788,4
-13.712699498708924,7.959415556350451,4.299033880123149,5.000323098784134,5
2.3090973172795595,0.8761450783665724,-2.679316487106878,-2.4195833467847865,8
-1.9935144466758825,-0.24951792471764292,-3.6391615665389,0.4661999008380339,8
5.096163029946647,-2.9813091902055384,0.7860565440085671,-1.0057436714642172,4
1.4616915137707531,-3.95332627263149,-0.3045825787264321,-0.4171445959764262,4
1.7781597334455947,-0.7355607263761905,-0.02222536871412935,-0.8684992345937482,8
3.598357236906516,-1.447480069626158,-1.7001870797039562,-1.8759553229568848,8
3.784519873435042,-0.9736423120210048,-0.9348530782388703,-1.1012302417323232,8
2.6347938599366354,1.1384775914218088,-3.8157314455439653,-0.3256476052087224,8
5.639855309919185,-3.664498939104606,-1.7247089449198922,-1.652329985934822,4
7.027464890355575,5.398943611903679,-1.7368962523548646,-1.3470941620946604,0
4.235125790920911,-4.663564903628327,2.6453317860728083,1.679475571467208,4
9.920098528369518,-1.1031312831107736,-1.254534199278344,0.5039562878223716,0
-10.752674283977978,-1.2862471940696074,0.636031492361596,-2.5341474364229946,5
5.62670757127927,-1.6581619331937834,-2.3263022193845995,-1.475934490388251,0
1.1463113066240667,-0.9485181084578731,-1.6786704938212016,-1.062947489000628,8
7.145753014367335,-8.949829109611755,0.6997613976899152,1.591686834198735,4
4.344691504911103,2.009041024450946,-3.737554693334618,-4.004233559930274,8
7.499189256521807,-1.863231673255459,-0.13567972480123694,-0.004565452991875774,4
9.393842522539948,-1.697488773431738,4.495383429278167,4.250497828462458,3
3.703885671104291,-9.049384737937313,2.486492810626767,3.816535109263531,4
-0.9947791480309774,-0.27385209762704477,-1.6176854694336966,-3.2177363873489795,8
8.89533746400846,-3.092043869112646,1.8748781827303167,0.41791540095684937,3
4.687090953611519,3.214572710611725,-1.7479308287396964,0.29714826306491693,0
3.24682674393547,-2.392028893203106,0.4096753315193853,1.9918891417686178,4
-14.780259192425008,-0.4236673022213744,3.66150021896583,-0.15935118634700543,5
7.842869754475789,-1.969307844719492,-0.6541186456019676,-1.1502339784912994,0
7.984763506617264,0.07999950729157074,2.079090835963412,-1.6717328160167917,0
4.205755321764643,-6.383646033869446,-0.962111120290103,0.6227938985394045,4
3.234582110081384,3.851128573946476,-3.231252938397426,0.40093861084416166,8
11.296162954034964,-0.29787680411041667,5.297002627507421,0.05721866896716214,3
-23.33475989656947,5.3780597224260465,-1.3720680384439559,4.1383871118147475,1
6.788298222558951,-1.067011407257106,-1.2380562569168319,1.0945181091611602,0
2.240531446218271,4.225377571061919,-4.025426963489879,-1.0343007919636082,8
3.5341279635754006,-4.060075213081245,-1.484069954611384,-0.4735238499114431,4
7.552149994871364,-5.519904733545533,2.1852940428643337,2.3012331164848305,4
6.806252062286658,0.9609230419540774,1.0927815369267235,-2.173517861765873,0
4.584848938191159,0.15936228847243072,-2.9074324306298918,-1.5805010056319178,8
-22.941093216627856,-4.371633454991795,-4.578914844864409,7.583066999812474,1
1.914132186350689,-0.3269436558710089,-1.6539789468160726,-0.03139788347239364,8
3.2533499396163914,-0.10220798491273754,-3.3839321430961444,-0.08894571670716928,8
3.007375753980858,2.0256080558511926,-5.582849200679286,-2.26569161496132,8
4.143593153512281,-4.163076100807761,-0.5694050443488271,0.16906585805523167,4
7.5912889220636375,-11.267882898494772,-0.9266990601956749,3.3215777343884967,4
9.354165718846534,-3.9564546995794374,1.4730635475039782,2.1055526670519384,3
10.61209759267321,-8.092686295389676,1.126306825603738,1.4598985012304475,3
8.151353815149228,-6.1674810978823515,2.0859566643016465,1.597900861384822,3
7.166752443267209,-0.6067956323952649,-0.342688290608746,-2.6409061516482333,0
5.045972846323214,-3.0465298773055096,-1.611031035558462,-0.9433674015674239,4
7.296920425206842,-9.717608963732502,1.535602027544574,2.4169241824618255,4
7.739739732303203,-3.424351861502966,1.1497101829039063,1.338273808039476,4
7.989967147876731,-7.801123920001656,2.7652864937250676,2.59711656098462,3
11.07006899482503,-20.558113355246633,6.92668632667384,-19.77826153273916,9
5.397271797400962,-6.05035167888324,-0.33282101948708537,0.44131483754274825,4
1.668334776391286,-0.5334903621759814,-0.040416747714182404,-0.1209505995480693,8
2.4563505865562285,-2.243537354010917,-1.969322266833284,-1.3169697112410814,8
-13.712727964918257,-0.25009167710330193,4.367015315308353,-1.888813186340399,5
14.85930843617338,-8.083217484512856,1.2799504559081425,1.3549879702884162,3
5.436740321622646,0.25673748988470324,-0.759336902522296,-3.9620433145834,0
-2.9040826819904053,-4.306589181400014,-0.6730950695415614,-3.660638744360299,8
2.5483312323175724,0.2670975915180724,-1.8238229537683324,-0.7852424056109296,8
3.8296400472689074,0.4634471778032695,-3.744410820869109,-2.214421424638885,8
9.68098743488145,-7.717863687053686,0.5379967227246795,1.3971749640656015,3
4.954142083158571,-3.49999140947495,0.7610412329041628,-3.78526243420502,4
3.287421647063368,2.380040875943178,-3.4290675008518976,-0.9288495968701974,8
2.0516011689875717,4.35808683154383,-0.2770098789875191,3.9851431858495663,8
12.345735097490664,-14.240488151727764,7.696812363050307,-3.016427513807357,3
16.895707730723664,0.8529907978091306,5.951055716428064,-3.8852909919805625,3
3.7602340257577542,1.3404393012129554,-2.919581678380737,-0.6834784194089363,8
3.41151424204059,-2.4493014437298366,-4.502453747062381,-2.210797583565506,8
2.749456476795824,2.0476785563483273,-3.697064927596667,-0.5611809144105168,8
5.375053054802428,1.0968950108674922,-2.140960668780248,-0.9970928536634788,0
3.5261250863606803,3.300183185955701,-2.0929350518791154,-1.164793562087845,8
-21.85330930278713,3.0512441494038796,-1.0779989095016935,2.9188135830260866,1
3.1542753231929566,-1.8992473267341767,-0.579736808086423,-0.9461697036306436,8
6.7126810010283995,0.8710055439041956,-2.299760992936081,-7.773522565846745,0
-0.44845521889705714,3.2331255816202673,-1.5786341391610341,-2.269872737978386,8
3.1757496535249747,5.063373738403416,-3.396516338584312,-1.7600841880735176,8
2.3179865518866363,2.5215706411580117,-3.388901499213223,0.7662338914369916,8
4.419657049333381,3.785799232437443,-4.713999371801172,-0.6420645685049382,8
1.5190845880338326,3.01028115510199,-3.2172400082477135,-0.4921797343333294,8
6.473381243911577,7.483609466064773,-4.447116616422417,-1.7569530899012147,0
7.187723190937957,3.4934790691749003,-1.3839212303149415,-0.9277446332966922,0
2.245563013975257,4.197565097609392,-4.010197712097191,-1.033416112113864,8
-31.468254192642377,-0.3538704734786373,-2.124580529717027,-8.3711982381073,1
0.5539027227950961,0.9028549025820641,-3.7604147533710193,0.28500060866485283,8
6.947633004899292,-1.7318447008558697,-0.8597099642430891,0.7244760248346288,4
4.507248652099742,5.324944011788585,-2.920016626118059,-3.2516394769982657,0
-14.267366358105441,0.9411688928487058,10.541389808190553,-0.14066326117085168,5
-23.939093674042113,1.853127516219535,-2.416848282840983,4.565840066068367,1
8.311328601665009,-3.620864429401756,4.4418097692496055,1.1093836531985923,3
-16.227808417613197,1.7411303868983392,-2.3024390183918557,-1.9498578561745008,5
12.560890064310534,-3.2303117532175376,2.7691642674946784,0.05618034571114492,3
6.918439919876338,-8.657631163566565,4.163522475001124,0.10438305358752963,4
11.697133434640588,-3.159614798608625,-2.404494944697682,0.742291899087385,3
7.918183614140793,-2.913679501470916,4.121497093115316,0.6789914335740654,3
13.856957501776401,-14.147707961134985,6.446050727918774,5.218166539049016,3
17.251002682295052,-1.467899385321762,5.1255146548808606,1.7215867545200938,3
-23.729065125417065,4.115861273288171,-1.416961001391904,1.6063457090506277,1
9.746332222277335,-6.145573578998811,5.343252656629188,1.644342388066786,3
8.173752272180472,-3.316833867275449,4.06200195209203,-0.07722649043132153,3
-25.73199948635835,6.3781880344210045,2.6313247814514624,2.8617905334466545,1
-21.664796047113253,3.9061657723164314,-2.1389540400959395,2.7452458877052326,1
6.407125828120851,-5.516959684888598,0.47003350036266467,-0.4703742805801709,4
3.5935887513744174,4.865354705768331,0.5980576556381301,-4.05532298229573,0
6.601172322083609,-0.48809415555208674,2.780751247554871,-1.798795368929429,0
4.4035795357760685,0.648018475211878,-2.278600366582742,-3.391604356025185,8
5.257399814622444,-3.404839781445784,-2.4108448669424303,0.30520835594343015,4
7.190781669957326,-2.860332194848304,4.939826067598613,0.43083619823010066,4
-0.36189338162724227,-5.400468803697379,4.694263018305319,1.4749822384231313,4
11.591943940105658,-5.632467170634657,4.6177146943178835,-1.199430751017503,3
5.166168701471282,2.036614994044968,1.879308360175289,-2.333754103797623,0
3.5128327392189083,1.8465402275394718,-3.317580874538366,-1.1225399279931714,8
2.442311496848544,-4.790911810366034,0.6438824378263169,0.023085491907567254,4
5.789493266683137,-5.516905357684067,0.012862927281023747,0.08231544404277584,4
4.047807286165656,-1.413631280252435,-3.200801128008481,-0.4234407100477374,8
9.338956149222708,-8.18608932115289,2.5894003555235985,1.6937980876687815,3
-10.109000774792783,-17.97224747696523,13.407590026780849,0.20532060460440837,7
-15.156131307016103,4.6548110438228,-1.1831034181403355,-1.7672920757848556,5
9.056806598668944,-5.998714592203923,3.7841469550293425,2.267667015530381,3
1.5073961174715031,0.8439905640542716,-2.430324435647445,-0.10041730773009694,8
9.817640246123945,-6.781263000049978,0.9431758105160755,1.7943934945710156,3
11.225612737229916,-2.6233384209468418,1.1016754595911789,5.884317281348994,3
12.444800346548032,-5.761227832581471,4.451415610972892,2.0293980445828543,3
-20.177060170059118,-4.5412169278958885,11.54667690778222,-3.6632488086280084,1
-2.4761816331091686,7.343538692012264,6.298942899237974,-1.034533952521932,8
2.6949984515449845,-1.1746176592162663,-1.9268807444254918,-0.004520081446138094,8
-17.997532223384084,-1.9338107939610956,-0.23026781074303668,-0.0969113007239589,5
-17.828874809773367,-3.348126322618246,-0.04681303155609804,1.3165628631480415,5
0.8435840509008949,-2.5728595333480624,1.0125766903911546,-3.283133372757574,8
10.15731202974877,7.090462113049837,8.930921775066423,-3.9877172449859413,0
7.815327879167237,-10.700533460717347,-2.5387997348137317,4.967782678420619,4
