Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
131,4,1,J1015640,外籍模特,,广州,186,95,78,95,0,44,白色,棕色,短发,,
131,4,2,J1015641,外籍模特,,广州,187,96,79,96,0,44,白色,绿色,短发,,
131,4,3,J1015642,外籍模特,,广州,185,96,75,91,0,41,白色,棕色,短发,,
131,4,4,J1015643,外籍模特,,广州,186,89,76,93,0,44,白色,蓝色,短发,,
131,5,1,J1015644,外籍模特,,广州,185,98,76,96,0,42,白色,蓝色,短发,,
131,5,2,J1015645,外籍模特,,广州,186,95,70,95,0,44,白色,蓝色,短发,,
131,5,3,J1015646,外籍模特,,广州,187,94,78,94,0,43,白色,蓝色,短发,,
131,5,4,J1015647,外籍模特,,广州,185,92,73,93,0,43,白色,棕色,短发,,
132,1,1,J1015568,外籍模特,,深圳,178,85,61,90,,40,黄色,绿色,長发,,
132,1,2,J1015569,外籍模特,,深圳,176,82,61,90,,40,白色,绿色,長发,,
132,1,3,J1015570,外籍模特,,广州,175,86,61,90,,40,白色,蓝色,長发,,
132,1,4,J1015571,外籍模特,,深圳,178,82,60,89,,39,白色,绿色,長发,,
132,2,1,J1015572,外籍模特,,深圳,177,78,58,86,,38,白色,蓝色,長发,,
132,2,2,J1015573,外籍模特,,深圳,178,85,60,90,,40,白色,棕色,長发,,
132,2,3,J1015574,外籍模特,,深圳,175,86,59,89,,39,白色,棕色,長发,,
132,2,4,J1015575,外籍模特,,深圳,176,83,59,89,,40,黄色,蓝色,長发,,
132,3,1,J1015577,外籍模特,,上海,187,97,75,95,,44,白色,灰色,短发,,
132,3,2,J1015578,外籍模特,,上海,188,98,75,95,,44,白色,棕色,短发,,
132,3,3,J1015579,外籍模特,,上海,188,98,79,98,,45,白色,棕色,短发,,
132,3,4,J1015580,外籍模特,,上海,188,96,74,96,,44,白色,绿色,長发,,
132,4,1,J1015581,外籍模特,,上海,182,94,75,94,,42,白色,棕色,短发,,
132,4,2,J1015582,外籍模特,,上海,187,97,80,96,,43,白色,绿色,短发,,
132,4,3,J1015583,外籍模特,,上海,188,95,73,95,,43,白色,蓝色,短发,,
132,4,4,J1015584,外籍模特,,广州,175,84,62,88,,39,白色,棕色,長发,,
132,5,1,J1015585,外籍模特,,广州,173,80,57,87,,38,白色,蓝色,長发,,
132,5,2,J1015586,外籍模特,,广州,176,87,60,89,,39,白色,棕色,長发,,
132,5,3,J1015587,外籍模特,,广州,173,83,58,88,,39,白色,棕色,長发,,
132,5,4,J1015588,外籍模特,,广州,175,82,60,84,,39,白色,灰色,長发,,
133,1,1,J1015589,外籍模特,,广州,183,96,74,96,,43,白色,灰色,短发,,
133,1,2,J1015590,外籍模特,,广州,187,91,74,91,,44,白色,蓝色,短发,,
133,1,3,J1015072,外籍模特,,广州,176,84,58,88,0,40,白色,褐色,長发,,
133,1,4,J1015075,外籍模特,,上海,177,85,60,89,,39,白色,褐色,短发,,
133,2,1,J1015076,外籍模特,,广州,176,85,60,89,,39,白色,褐色,長发,,
133,2,2,J1015077,外籍模特,,广州,187,100,74,98,,44,白色,褐色,短发,,
133,2,3,J1015078,外籍模特,,广州,183,97,76,96,,43,白色,蓝色,短发,,
133,2,4,J1015079,外籍模特,,广州,186,94,76,94,,43,白色,褐色,短发,,
133,3,1,J1015080,外籍模特,,广州,186,98,78,96,,44,白色,绿色,短发,,
133,3,2,J1015081,外籍模特,,深圳,177,87,59,88,,39,白色,绿色,長发,,
133,3,3,J1015082,外籍模特,,深圳,178,86,62,91,,40,白色,绿色,長发,,
133,3,4,J1015083,外籍模特,,深圳,176,85,60,89,89,40,白色,绿色,長发,,
133,4,1,J1015084,外籍模特,,深圳,176,81,60,87,,39,白色,绿色,長发,,
133,4,2,J1015085,外籍模特,,深圳,168,81,58,87,,37,白色,棕色,長发,,
133,4,3,J1015086,外籍模特,,广州,178,84,60,90,,40,白色,棕色,長发,,
133,4,4,J1015087,外籍模特,,广州,174,87,60,88,,37,白色,蓝色,長发,,
133,5,1,J1015088,外籍模特,,上海,176,85,59,88,,38,白色,蓝色,長发,,
133,5,2,J1015089,外籍模特,,上海,177,88,60,90,,39,白色,棕色,長发,,
133,5,3,J1015090,外籍模特,,上海,185,97,76,96,,43,白色,蓝色,短发,,
133,5,4,J1015091,外籍模特,,广州,173,88,62,88,,38,白色,蓝色,長发,,
134,2,1,J1015144,外籍模特,,北京,178,84,60,88,,38,白色,绿色,長发,,
134,2,2,J1015145,外籍模特,,北京,178,84,59,89,,39,白色,蓝色,長发,,
134,2,3,J1015146,外籍模特,,北京,177,87,60,90,,40,黄色,绿色,長发,,
134,2,4,J1015147,外籍模特,,北京,178,84,60,90,,40,白色,蓝色,長发,,
134,3,1,J1015148,外籍模特,,北京,179,83,91,90,,40,黄色,蓝色,長发,,
134,3,2,J1015149,外籍模特,,广州,178,86,61,90,,40,白色,蓝色,長发,,
134,3,3,J1015150,外籍模特,,北京,178,84,59,89,,39,白色,蓝色,長发,,
134,3,4,J1015151,外籍模特,,上海,189,95,77,93,,45,白色,棕色,短发,,
134,4,1,J1015155,外籍模特,,北京,178,84,62,90,,40,白色,蓝色,長发,,
134,4,2,J1015156,外籍模特,,北京,178,80,60,88,,39,白色,蓝色,長发,,
134,4,3,J1015157,外籍模特,,北京,176,86,60,87,,39,白色,棕色,長发,,
134,4,4,J1015158,外籍模特,,北京,178,85,60,90,,39,白色,蓝色,長发,,
134,5,1,J1015159,外籍模特,,北京,176,83,59,88,,39,白色,蓝色,長发,,
134,5,2,J1015160,外籍模特,,北京,177,85,60,90,,40,白色,棕色,長发,,
134,5,3,J1015161,外籍模特,,北京,176,82,58,88,,39,白色,棕色,長发,,
134,5,4,J1015162,外籍模特,,北京,178,84,61,92,,40,白色,绿色,長发,,
135,1,1,J1015163,外籍模特,,北京,178,83,60,90,,39,白色,棕色,長发,,
135,1,2,J1015164,外籍模特,,北京,178,81,58,88,,38,白色,绿色,長发,,
135,1,3,J1015166,外籍模特,,北京,178,85,62,89,,40,白色,蓝色,長发,,
135,1,4,J1015167,外籍模特,,北京,177,90,61,91,,39,白色,棕色,長发,,
135,2,1,J1015168,外籍模特,,北京,176,85,60,90,,39,白色,棕色,長发,,
135,2,2,J1015169,外籍模特,,北京,186,96,74,95,,44,白色,黑色,短发,,
135,2,3,J1015170,外籍模特,,北京,187,96,76,92,,45,白色,绿色,長发,,
135,2,4,J1015171,外籍模特,,北京,187,95,74,94,,43,白色,棕色,短发,,
135,3,1,J1015172,外籍模特,,北京,186,95,73,93,,43,白色,绿色,短发,,
135,3,2,J1015175,外籍模特,,上海,178,85,60,90,,39,白色,棕色,長发,,
135,3,3,J1015176,外籍模特,,上海,188,96,79,96,,44,白色,绿色,短发,,
135,3,4,J1015177,外籍模特,,上海,188,100,80,96,,44,白色,绿色,短发,,
135,4,1,J1015178,外籍模特,,上海,188,95,78,96,,44,白色,棕色,短发,,
135,4,2,J1015179,外籍模特,,上海,188,100,80,98,,44,白色,绿色,短发,,
135,4,3,J1015180,外籍模特,,上海,174,83,58,88,,39,白色,绿色,長发,,
135,4,4,J1015181,外籍模特,,上海,188,96,79,96,,44,白色,绿色,短发,,
135,5,1,J1015183,外籍模特,,上海,186,96,80,95,,44,白色,绿色,短发,,
135,5,2,J1015184,外籍模特,,上海,186,98,80,96,,44,白色,绿色,短发,,
135,5,3,J1015185,外籍模特,,上海,176,84,60,88,,39,白色,棕色,長发,,
135,5,4,J1015186,外籍模特,,上海,175,86,60,90,,39,白色,棕色,長发,,
136,1,1,J1015187,外籍模特,,上海,188,95,78,94,,44,白色,绿色,短发,,
136,1,2,J1015188,外籍模特,,上海,188,99,80,96,,44,白色,绿色,短发,,
136,1,3,J1015216,外籍模特,,上海,188,96,79,95,,44,白色,蓝色,短发,,
136,1,4,J1015217,外籍模特,,上海,188,96,80,95,,44,白色,绿色,短发,,
136,2,1,J1015218,外籍模特,,上海,177,84,60,88,,39,白色,蓝色,長发,,
136,2,2,J1015219,外籍模特,,上海,185,97,77,97,,44,白色,棕色,短发,,
136,2,3,J1015220,外籍模特,,上海,176,85,60,88,,38,白色,绿色,長发,,
136,2,4,J1015221,外籍模特,,上海,177,84,60,89,,39,白色,绿色,長发,,
136,3,2,J1014633,外籍模特,,深圳,176,82,61,90,,40,白色,绿色,長发,,
136,3,3,J1014634,外籍模特,,深圳,175,83,59,89,,38,白色,蓝色,長发,,
136,4,1,J1014637,外籍模特,,深圳,178,80,58,87,,40,白色,绿色,長发,,
136,4,2,J1014638,外籍模特,,深圳,178,85,60,90,,40,黄色,蓝色,長发,,
136,4,3,J1014639,外籍模特,,深圳,173,80,60,86,,38,黄色,绿色,長发,,
136,4,4,J1014640,外籍模特,,深圳,177,80,58,90,,39,黄色,蓝色,長发,,
136,5,1,J1014641,外籍模特,,深圳,176,80,61,89,,39,黄色,蓝色,長发,,
136,5,2,J1014643,外籍模特,,深圳,177,87,59,87,,39,黄色,绿色,長发,,
136,5,4,J1014646,外籍模特,,深圳,177,87,59,87,,39,黄色,绿色,長发,,
137,1,1,J1014647,外籍模特,,广州,187,103,78,96,,43,黄色,蓝色,長发,,
137,1,2,J1014648,外籍模特,,深圳,174,86,60,90,,39,黄色,蓝色,長发,,
137,1,3,J1014649,外籍模特,,深圳,187,93,76,95,,43,黄色,褐色,長发,,
137,1,4,J1014650,外籍模特,,广州,175,88,63,91,,39,白色,蓝色,長发,,
137,2,1,J1014652,外籍模特,,深圳,187,94,75,94,,44,黄色,蓝色,長发,,
137,2,2,J1014653,外籍模特,,广州,173,81,58,87,,39,白色,蓝色,長发,,
137,2,3,J1014655,外籍模特,,深圳,173,80,57,88,,38,黄色,蓝色,長发,,
137,2,4,J1014656,外籍模特,,深圳,186,97,80,96,,43,黄色,棕色,長发,,
137,3,1,J1014658,外籍模特,,深圳,174,83,60,87,,38,黄色,蓝色,長发,,
137,3,2,J1014659,外籍模特,,深圳,176,84,62,90,,38,黄色,褐色,長发,,
137,3,3,J1014660,外籍模特,,深圳,176,88,61,88,,39,黄色,蓝色,長发,,
137,3,4,J1014662,外籍模特,,深圳,174,82,60,85,,37,黄色,绿色,長发,,
137,4,1,J1014664,外籍模特,,深圳,177,83,60,90,,39,黄色,绿色,長发,,
137,4,2,J1014665,外籍模特,,深圳,186,90,74,93,,44,黄色,蓝色,長发,,
137,4,3,J1014666,外籍模特,,深圳,188,98,78,98,,44,黄色,褐色,長发,,
137,4,4,J1014667,外籍模特,,深圳,186,102,85,101,,44,黄色,褐色,長发,,
137,5,1,J1014671,外籍模特,,深圳,174,84,62,89,,39,黄色,绿色,長发,,
137,5,2,J1014672,外籍模特,,广州,175,85,61,89,,38,黄色,黑色,長发,,
137,5,3,J1014673,外籍模特,,深圳,177,82,60,89,,39,黄色,褐色,長发,,
137,5,4,J1014674,外籍模特,,深圳,175,82,61,91,,39,黄色,蓝色,長发,,
138,1,1,J1014675,外籍模特,,深圳,186,99,78,98,,43,黄色,蓝色,長发,,
138,1,2,J1014676,外籍模特,,深圳,173,82,59,87,,39,黄色,褐色,長发,,
138,1,3,J1014677,外籍模特,,深圳,186,100,78,98,,44,黄色,褐色,長发,,
138,2,1,J1014679,外籍模特,,深圳,188,96,77,97,,43,黄色,褐色,長发,,
138,2,2,J1014681,外籍模特,,深圳,176,85,61,90,,38,黄色,褐色,長发,,
138,2,3,J1014682,外籍模特,,深圳,175,82,60,89,,38,黄色,蓝色,長发,,
138,2,4,J1014683,外籍模特,,深圳,174,84,60,89,,39,黄色,蓝色,長发,,
138,3,1,J1014684,外籍模特,,深圳,173,83,58,88,,38,黄色,蓝色,長发,,
138,3,2,J1014685,外籍模特,,广州,173,78,58,86,,37,黄色,蓝色,長发,,
138,3,3,J1014686,外籍模特,,广州,179,82,60,87,,40,黄色,黑色,長发,,
138,3,4,J1014687,外籍模特,,深圳,185,94,81,93,,44,黄色,棕色,長发,,
138,4,1,J1014688,外籍模特,,广州,173,83,62,87,,39,黄色,蓝色,長发,,
138,4,2,J1014689,外籍模特,,深圳,188,96,80,95,,45,黄色,棕色,長发,,
138,4,3,J1014690,外籍模特,,深圳,174,84,62,89,,39,黄色,蓝色,長发,,
138,4,4,J1014691,外籍模特,,深圳,188,93,78,92,,44,黄色,蓝色,長发,,
138,5,1,J1014692,外籍模特,,深圳,179,80,60,88,,39,黄色,蓝色,長发,,
138,5,2,J1014693,外籍模特,,深圳,173,82,61,89,,39,黄色,蓝色,長发,,
138,5,3,J1014694,外籍模特,,深圳,174,83,62,88,,38,黄色,蓝色,長发,,
138,5,4,J1014695,外籍模特,,广州,179,83,59,89,,39,黄色,蓝色,長发,,
139,1,1,J1014696,外籍模特,,深圳,185,99,80,96,,44,黄色,棕色,長发,,
139,1,2,J1014697,外籍模特,,广州,174,79,60,88,,39,黄色,蓝色,長发,,
139,1,3,J1014699,外籍模特,,广州,183,94,74,94,,43,白色,褐色,短发,,
139,1,4,J1014700,外籍模特,,广州,174,78,58,88,,38,黄色,褐色,長发,,
139,2,1,J1014701,外籍模特,,广州,178,85,60,90,,40,黄色,褐色,長发,,
139,2,2,J1014702,外籍模特,,广州,177,79,57,87,,39,黄色,蓝色,長发,,
139,2,3,J1014703,外籍模特,,广州,174,82,62,89,,38,黄色,褐色,長发,,
139,2,4,J1014704,外籍模特,,深圳,177,84,60,88,,40,黄色,绿色,長发,,
139,3,1,J1014705,外籍模特,,深圳,174,80,58,88,,39,黄色,蓝色,長发,,
139,3,2,J1014706,外籍模特,,深圳,177,82,60,89,,39,黄色,蓝色,長发,,
139,3,3,J1014707,外籍模特,,深圳,179,86,61,88,,39,黄色,蓝色,長发,,
139,3,4,J1014708,外籍模特,,深圳,173,85,61,88,,39,黄色,蓝色,長发,,
139,4,1,J1014710,外籍模特,,深圳,176,85,59,88,,40,黄色,蓝色,長发,,
139,4,2,J1014711,外籍模特,,深圳,175,81,59,88,,39,黄色,蓝色,長发,,
139,4,3,J1014712,外籍模特,,广州,186,96,78,96,,44,黄色,褐色,長发,,
139,4,4,J1014713,外籍模特,,深圳,185,100,78,101,,44,黄色,蓝色,短发,,
139,5,1,J1015225,外籍模特,,上海,185,94,82,98,,44,白色,蓝色,短发,,
139,5,2,J1015226,外籍模特,,上海,188,98,88,97,,45,白色,绿色,短发,,
139,5,3,J1015227,外籍模特,,上海,177,82,60,88,,39,白色,棕色,長发,,
139,5,4,J1015228,外籍模特,,上海,177,84,59,88,,39,白色,蓝色,長发,,
140,1,1,J1015229,外籍模特,,深圳,174,78,59,87,,39,白色,灰色,長发,,
140,1,2,J1015230,外籍模特,,深圳,178,84,59,87,,40,白色,绿色,長发,,
140,1,3,J1015231,外籍模特,,广州,178,78,59,86,,39,白色,褐色,長发,,
140,1,4,J1015232,外籍模特,,广州,179,84,61,87,,40,白色,蓝色,長发,,
140,2,1,J1015233,外籍模特,,广州,176,82,60,89,,39,白色,绿色,長发,,
140,2,2,J1015234,外籍模特,,广州,178,85,60,90,,39,白色,蓝色,長发,,
140,2,3,J1015235,外籍模特,,广州,188,96,81,97,,44,白色,绿色,短发,,
140,2,4,J1015236,外籍模特,,广州,188,97,83,96,,44,白色,棕色,短发,,
140,3,1,J1015237,外籍模特,,广州,189,93,84,95,,44,白色,绿色,短发,,
140,3,3,J1015023,外籍模特,,汕头,187,98,83,96,,44,白色,棕色,短发,,
140,3,4,J1015024,外籍模特,,汕头,174,89,60,89,,37,白色,棕色,長发,,
140,4,1,J1015025,外籍模特,,汕头,170,84,60,89,,38,白色,绿色,長发,,
140,4,2,J1015026,外籍模特,,汕头,171,86,60,89,,38,白色,灰色,長发,,
140,4,3,J1015027,外籍模特,,汕头,172,86,60,89,,38,白色,灰色,長发,,
140,4,4,J1015028,外籍模特,,广州,173,84,62,90,,37,白色,蓝色,長发,,
140,5,1,J1015029,外籍模特,,广州,175,84,60,90,,40,白色,棕色,長发,,
140,5,2,J1015030,外籍模特,,广州,175,81,58,87,,39,白色,蓝色,長发,,
140,5,3,J1015031,外籍模特,,广州,186,97,76,96,,43,白色,蓝色,短发,,
140,5,4,J1015032,外籍模特,,广州,187,96,80,95,,44,白色,绿色,短发,,
141,1,1,J1015033,外籍模特,,广州,186,98,75,96,,43,白色,棕色,短发,,
141,1,2,J1015034,外籍模特,,上海,187,107,78,98,,43,白色,棕色,短发,,
141,1,3,J1015035,外籍模特,,香港,188,97,85,97,,43,白色,棕色,短发,,
141,1,4,J1015036,外籍模特,,广州,189,98,79,92,,43,白色,绿色,短发,,
141,2,1,J1015037,外籍模特,,广州,176,80,60,88,,38,白色,绿色,長发,,
141,2,2,J1015038,外籍模特,,广州,172,82,61,91,,39,白色,棕色,長发,,
141,2,3,J1015039,外籍模特,,境外,172,88,60,90,,38,白色,绿色,長发,,
141,2,4,J1015040,外籍模特,,境外,175,88,61,91,,39,白色,绿色,長发,,
141,3,1,J1015041,外籍模特,,境外,174,86,62,92,,39,白色,绿色,長发,,
141,5,3,J1014849,外籍模特,,广州,175,83,60,89,,39,白色,蓝色,長发,,
142,2,2,J1015511,外籍模特,,广州,178,84,62,90,,40,白色,蓝色,長发,,
142,2,3,J1015512,外籍模特,,广州,173,80,59,87,,39,白色,褐色,長发,,
142,2,4,J1015514,外籍模特,,广州,176,83,59,89,,39,白色,绿色,長发,,
142,3,1,J1015515,外籍模特,,广州,173,84,68,90,,37,白色,蓝色,中发,,
142,3,2,J1015518,外籍模特,,广州,173,76,60,86,,37,白色,蓝色,長发,,
142,3,3,J1015523,外籍模特,,北京,175,85,61,91,,38,白色,褐色,長发,,
142,3,4,J1015524,外籍模特,,北京,178,85,60,90,,40,白色,蓝色,長发,,
142,4,1,J1015525,外籍模特,,北京,177,86,63,90,,39,白色,蓝色,長发,,
142,4,2,J1015526,外籍模特,,北京,175,84,60,90,,39,白色,蓝色,長发,,
142,4,3,J1015527,外籍模特,,北京,177,83,60,90,,40,白色,蓝色,長发,,
142,4,4,J1015528,外籍模特,,北京,175,86,60,90,,39,白色,蓝色,長发,,
142,5,1,J1015529,外籍模特,,北京,178,89,61,90,,40,白色,绿色,長发,,
142,5,2,J1015530,外籍模特,,北京,177,90,61,90,,39,白色,棕色,長发,,
142,5,3,J1015531,外籍模特,,北京,177,85,60,88,,39,白色,蓝色,長发,,
142,5,4,J1015532,外籍模特,,北京,176,86,59,89,,39,白色,蓝色,長发,,
143,1,1,J1015533,外籍模特,,北京,175,83,60,86,,39,白色,蓝色,長发,,
143,1,2,J1015534,外籍模特,,北京,170,80,59,88,,36,白色,褐色,長发,,
143,1,3,J1015535,外籍模特,,广州,177,82,61,89,,39,白色,棕色,長发,,
143,1,4,J1015536,外籍模特,,广州,171,81,60,88,,37.5,白色,蓝色,長发,,
143,2,1,J1015537,外籍模特,,广州,178,83,60,89,,39,黄色,绿色,長发,,
143,2,2,J1015538,外籍模特,,广州,173,80,60,88,,37,白色,棕色,長发,,
143,2,3,J1015539,外籍模特,,广州,172,80,58,86,,38,白色,棕色,長发,,
143,2,4,J1015540,外籍模特,,深圳,175,79,60,90,,39,白色,绿色,長发,,
143,3,1,J1015541,外籍模特,,广州,175,84,61,90,,39,白色,蓝色,長发,,
143,3,2,J1015542,外籍模特,,广州,175,80,60,88,,39,白色,蓝色,長发,,
143,3,3,J1015543,外籍模特,,广州,176,84,62,88,,39,白色,蓝色,長发,,
143,3,4,J1015544,外籍模特,,广州,174,80,60,89,,38,白色,蓝色,長发,,
143,4,1,J1015545,外籍模特,,广州,178,83,62,90,,39,白色,绿色,長发,,
143,4,2,J1015546,外籍模特,,广州,174,84,60,90,,39,白色,棕色,長发,,
143,4,3,J1015547,外籍模特,,广州,176,84,62,90,,39,白色,棕色,長发,,
143,4,4,J1015548,外籍模特,,广州,178,84,62,89,,39,白色,蓝色,長发,,
143,5,1,J1015549,外籍模特,,广州,176,84,61,89,,39,白色,蓝色,長发,,
143,5,2,J1015550,外籍模特,,广州,178,84,60,89,,39,黄色,棕色,長发,,
143,5,3,J1015551,外籍模特,,广州,177,83,61,89,,39,白色,棕色,長发,,
143,5,4,J1015552,外籍模特,,广州,173,82,61,88,,38,白色,蓝色,長发,,
144,1,1,J1015553,外籍模特,,广州,176,83,61,89,,39,白色,蓝色,長发,,
144,1,2,J1015554,外籍模特,,广州,174,84,62,90,,39,白色,蓝色,長发,,
144,1,3,J1015555,外籍模特,,广州,170,83,59,87,,37,白色,棕色,長发,,
144,1,4,J1015556,外籍模特,,广州,178,84,61,90,,40,白色,蓝色,長发,,
144,2,1,J1015557,外籍模特,,广州,177,85,60,89,,39,白色,蓝色,長发,,
144,2,2,J1015560,外籍模特,,广州,185,99,79,99,,44,白色,蓝色,短发,,
144,2,3,J1015561,外籍模特,,广州,184,95,76,91,,43,白色,棕色,短发,,
144,2,4,J1015562,外籍模特,,香港,188,100,82,94,,44,白色,蓝色,短发,,
144,3,1,J1015563,外籍模特,,广州,186,101,82,92,,44,白色,棕色,短发,,
144,3,2,J1015564,外籍模特,,上海,189,90,74,90,,44,白色,蓝色,短发,,
145,3,1,J1013935,外籍模特,,广州,175,88,60,90,,38,白色,棕色,長发,,
145,3,2,J1013936,外籍模特,,广州,175,81,60,90,,38,白色,绿色,長发,,
145,3,3,J1013937,外籍模特,,广州,175,86,58,89,,37,白色,绿色,長发,,
145,3,4,J1013939,外籍模特,,杭州,174,85,59,89,,39,白色,棕色,長发,,
145,4,1,J1013940,外籍模特,,杭州,175,86,61,89,,39,黄色,绿色,長发,,
145,4,2,J1013941,外籍模特,,香港,174,82,60,91,,40,黄色,棕色,長发,,
145,4,3,J1013942,外籍模特,,香港,178,89,89,91,,40,黄色,蓝色,長发,,
145,4,4,J1013943,外籍模特,,香港,178,88,60,88,,40,黄色,棕色,長发,,
145,5,1,J1013944,外籍模特,,香港,178,83,58,88,,38,白色,绿色,長发,,
145,5,2,J1013945,外籍模特,,香港,179,83,61,90,,39,白色,黑色,長发,,
145,5,3,J1013949,外籍模特,,广州,174,86,60,88,,39,白色,棕色,長发,,
145,5,4,J1013950,外籍模特,,香港,179,85,62,89,,39,白色,棕色,長发,,
146,1,1,J1013951,外籍模特,,香港,176,84,60,90,,38,白色,棕色,長发,,
146,1,2,J1013952,外籍模特,,香港,177,85,61,89,,38,白色,棕色,長发,,
146,1,3,J1013953,外籍模特,,香港,178,83,6,90,,38,白色,棕色,長发,,
146,1,4,J1013955,外籍模特,,广州,175,84,59,89,,39,白色,蓝色,長发,,
146,2,1,J1013956,外籍模特,,深圳,177,82,60,87,,39,白色,蓝色,長发,,
146,2,2,J1013957,外籍模特,,广州,176,84,60,90,,39,黄色,褐色,長发,,
146,2,3,J1013958,外籍模特,,深圳,176,85,60,89,,39,白色,蓝色,長发,,
146,2,4,J1013959,外籍模特,,广州,174,85,61,89,,38,黄色,褐色,長发,,
146,3,1,J1013962,外籍模特,,广州,176,85,59,90,,39,白色,棕色,長发,,
146,3,2,J1013963,外籍模特,,广州,175,87,61,89,,36,白色,棕色,長发,,
146,3,3,J1013965,外籍模特,,广州,177,83,59,89,,39,黄色,褐色,長发,,
146,3,4,J1013966,外籍模特,,广州,171,85,59,90,,37,白色,棕色,長发,,
146,4,1,J1013967,外籍模特,,广州,178,84,64,90,,39,黄色,蓝色,長发,,
146,4,2,J1013968,外籍模特,,广州,178,84,63,91,,38,黄色,褐色,長发,,
146,4,3,J1013969,外籍模特,,广州,174,82,61,88,,38,黄色,蓝色,長发,,
146,4,4,J1013970,外籍模特,,广州,175,84,61,90,,37,黄色,绿色,長发,,
146,5,1,J1013972,外籍模特,,香港,177,82,59,87,,39,黄色,棕色,長发,,
146,5,2,J1013973,外籍模特,,香港,185,105,83,105,,44,黄色,棕色,長发,,
146,5,3,J1013975,外籍模特,,香港,180,86,62,92,,39,黄色,灰色,長发,,
146,5,4,J1013976,外籍模特,,香港,174,82,60,91,,40,黄色,棕色,長发,,
147,1,1,J1013977,外籍模特,,香港,184,97,79,96,,40,黄色,棕色,長发,,
147,1,2,J1013978,外籍模特,,香港,188,97,83,99,,44,黄色,蓝色,長发,,
147,1,3,J1013979,外籍模特,,香港,185,100,83,94,,43,黄色,棕色,長发,,
147,1,4,J1013980,外籍模特,,香港,173,82,61,84,,38,黄色,棕色,長发,,
147,2,1,J1013981,外籍模特,,香港,170,84,62,88,,37,黄色,黑色,長发,,
147,2,2,J1013983,外籍模特,,香港,177,84,64,90,,40,黄色,绿色,長发,,
147,2,3,J1013984,外籍模特,,香港,189,97,82,94,,45,黄色,绿色,長发,,
147,2,4,J1013985,外籍模特,,杭州,175,87,61,87,,39,白色,棕色,長发,,
147,3,1,J1013986,外籍模特,,香港,175,80,60,89,,39,黄色,棕色,長发,,
147,3,2,J1013987,外籍模特,,杭州,173,82,58,87,,39,白色,棕色,長发,,
147,3,3,J1013988,外籍模特,,杭州,170,77,56,83,,38,白色,绿色,長发,,
147,3,4,J1013989,外籍模特,,香港,179,82,62,92,,39,黄色,褐色,長发,,
147,4,1,J1013990,外籍模特,,杭州,173,78,58,88,,38,黄色,褐色,長发,,
147,4,2,J1013993,外籍模特,,上海,186,98,79,96,,44,黄色,绿色,短发,,
147,4,3,J1013998,外籍模特,,厦门,174,84,60,87,,39,白色,蓝色,長发,,
147,4,4,J1013999,外籍模特,,厦门,172,84,60,90,,39,白色,绿色,長发,,
147,5,1,J1014000,外籍模特,,厦门,187,95,81,95,,42,白色,蓝色,短发,,
147,5,2,J1014001,外籍模特,,厦门,183,97,75,96,,42,白色,棕色,短发,,
147,5,3,J1014002,外籍模特,,厦门,187,100,80,97,,44,白色,棕色,短发,,
147,5,4,J1014003,外籍模特,,厦门,188,90,73,88,,45,白色,灰色,短发,,
148,1,1,J1014004,外籍模特,,厦门,188,93,73,97,,44,白色,绿色,短发,,
148,1,2,J1014005,外籍模特,,上海,174,84,59,89,,39,黄色,绿色,長发,,
148,1,3,J1014006,外籍模特,,厦门,173,86,61,89,,38,白色,棕色,長发,,
148,1,4,J1014007,外籍模特,,上海,176,84,59,90,,39,白色,蓝色,長发,,
148,2,1,J1014008,外籍模特,,上海,187,95,78,94,,44,黄色,棕色,短发,,
148,2,2,J1014009,外籍模特,,上海,188,98,79,97,,44,白色,棕色,短发,,
148,2,3,J1014010,外籍模特,,上海,178,82,59,88,,39,白色,棕色,長发,,
148,2,4,J1014012,外籍模特,,广州,174,85,60,90,,39,白色,蓝色,長发,,
148,3,1,J1014013,外籍模特,,上海,174,86,58,87,,39,白色,蓝色,長发,,
148,3,2,J1014014,外籍模特,,广州,173,88,58,89,,39,白色,蓝色,長发,,
148,3,3,J1014015,外籍模特,,广州,176,83,58,88,,38,白色,绿色,長发,,
148,3,4,J1014016,外籍模特,,广州,177,80,60,89,,39,白色,棕色,長发,,
148,4,1,J1014017,外籍模特,,深圳,174,83,61,90,,39,白色,蓝色,長发,,
148,4,2,J1014018,外籍模特,,上海,189,98,76,96,,44,白色,绿色,短发,,
148,4,3,J1014019,外籍模特,,上海,185,91,79,92,,42,白色,棕色,短发,,
148,4,4,J1014020,外籍模特,,上海,184,93,75,96,,43,白色,蓝色,短发,,
148,5,1,J1014021,外籍模特,,上海,188,98,78,97,,44,白色,棕色,短发,,
148,5,2,J1014022,外籍模特,,上海,187,99,74,99,,43,白色,棕色,短发,,
148,5,3,J1014023,外籍模特,,上海,188,100,76,100,,45,白色,蓝色,短发,,
148,5,4,J1014024,外籍模特,,上海,187,90,76,97,,43,白色,棕色,短发,,
149,1,1,J1014025,外籍模特,,上海,186,95,71,94,,44,白色,黑色,短发,,
149,1,2,J1014026,外籍模特,,上海,188,98,73,93,,43,白色,绿色,短发,,
149,1,3,J1014027,外籍模特,,上海,182,100,80,98,,43,白色,棕色,短发,,
